Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
6903,CA-2015-106902,2015-11-10,2015-11-15,Standard Class,CG-1558,Customer 1558,Consumer,United States,Chicago,Texas,45954,East,FU-28690,Furniture,Furnishings,Furnishings Model 753,515.85,1,0.0,80.02
6904,CA-2015-106903,2015-08-16,2015-08-17,Same Day,CG-1559,Customer 1559,Corporate,United States,Chicago,Washington,80954,South,TE-28893,Technology,Phones,Phones Model 413,497.75,2,0.3,49.47
6905,CA-2016-106904,2016-09-22,2016-09-24,First Class,CG-1560,Customer 1560,Consumer,United States,Chicago,Texas,45201,East,FU-60669,Furniture,Chairs,Chairs Model 180,1346.91,3,0.1,143.18
6906,CA-2015-106905,2015-04-27,2015-05-02,Standard Class,CG-1561,Customer 1561,Consumer,United States,New York,California,82657,Central,FU-37203,Furniture,Tables,Tables Model 467,388.52,2,0.3,-104.51
6907,CA-2014-106906,2014-08-13,2014-08-19,Standard Class,CG-1562,Customer 1562,Corporate,United States,Los Angeles,Florida,19524,East,TE-23162,Technology,Copiers,Copiers Model 498,408.71,1,0.2,126.59
6908,CA-2016-106907,2016-03-26,2016-03-27,Same Day,CG-1563,Customer 1563,Home Office,United States,Seattle,Florida,87314,Central,FU-91810,Furniture,Bookcases,Bookcases Model 715,624.81,2,0.4,-189.59
6909,CA-2017-106908,2017-10-19,2017-10-22,First Class,CG-1564,Customer 1564,Home Office,United States,Los Angeles,Florida,37148,Central,FU-58632,Furniture,Tables,Tables Model 575,466.31,1,0.1,-95.62
6910,CA-2016-106909,2016-05-02,2016-05-04,First Class,CG-1565,Customer 1565,Home Office,United States,New York,New York,67536,West,OF-43393,Office Supplies,Art,Art Model 313,139.24,3,0.5,10.86
6911,CA-2017-106910,2017-01-20,2017-01-24,Second Class,CG-1566,Customer 1566,Consumer,United States,Houston,Washington,94688,East,FU-25270,Furniture,Tables,Tables Model 558,264.67,1,0.2,-43.32
6912,CA-2017-106911,2017-09-03,2017-09-06,Second Class,CG-1567,Customer 1567,Consumer,United States,Seattle,Florida,90621,Central,TE-30591,Technology,Copiers,Copiers Model 806,1488.5,5,0.2,343.68
6913,CA-2016-106912,2016-04-07,2016-04-12,Standard Class,CG-1568,Customer 1568,Home Office,United States,New York,California,48628,West,FU-46136,Furniture,Chairs,Chairs Model 719,2354.33,5,0.5,-84.4
6914,CA-2017-106913,2017-02-14,2017-02-17,First Class,CG-1569,Customer 1569,Consumer,United States,New York,Texas,53128,Central,TE-48447,Technology,Copiers,Copiers Model 445,1716.88,7,0.5,205.51
6915,CA-2016-106914,2016-10-20,2016-10-25,Standard Class,CG-1570,Customer 1570,Consumer,United States,Chicago,Florida,85779,East,OF-17019,Office Supplies,Storage,Storage Model 780,82.18,3,0.15,12.08
6916,CA-2017-106915,2017-01-23,2017-01-28,Standard Class,CG-1571,Customer 1571,Corporate,United States,New York,Washington,94369,West,TE-27179,Technology,Copiers,Copiers Model 654,1357.46,4,0.1,460.42
6917,CA-2016-106916,2016-01-23,2016-01-25,Same Day,CG-1572,Customer 1572,Home Office,United States,Seattle,Washington,73421,West,TE-47589,Technology,Phones,Phones Model 548,1242.62,6,0.4,66.26
6918,CA-2016-106917,2016-11-17,2016-11-19,Same Day,CG-1573,Customer 1573,Home Office,United States,Los Angeles,Florida,57194,East,OF-90767,Office Supplies,Storage,Storage Model 364,257.64,4,0.15,33.37
6919,CA-2017-106918,2017-11-27,2017-12-03,Standard Class,CG-1574,Customer 1574,Home Office,United States,Seattle,Florida,64101,South,TE-40842,Technology,Machines,Machines Model 862,1919.42,5,0.5,-117.87
6920,CA-2015-106919,2015-03-01,2015-03-02,Same Day,CG-1575,Customer 1575,Corporate,United States,Chicago,Washington,75681,West,FU-79850,Furniture,Bookcases,Bookcases Model 266,925.34,2,0.0,-52.73
6921,CA-2015-106920,2015-03-20,2015-03-25,Standard Class,CG-1576,Customer 1576,Consumer,United States,Seattle,California,94870,Central,OF-39832,Office Supplies,Storage,Storage Model 871,43.58,2,0.5,-2.04
6922,CA-2014-106921,2014-04-10,2014-04-15,Standard Class,CG-1577,Customer 1577,Home Office,United States,Chicago,Texas,44313,Central,OF-41933,Office Supplies,Storage,Storage Model 804,54.55,2,0.4,-2.27
6923,CA-2016-106922,2016-01-10,2016-01-12,First Class,CG-1578,Customer 1578,Home Office,United States,Seattle,Texas,37055,South,FU-47475,Furniture,Furnishings,Furnishings Model 268,629.82,2,0.2,44.54
6924,CA-2016-106923,2016-05-21,2016-05-24,Second Class,CG-1579,Customer 1579,Consumer,United States,New York,Washington,94382,South,OF-53777,Office Supplies,Appliances,Appliances Model 690,107.8,2,0.1,11.28
6925,CA-2014-106924,2014-08-04,2014-08-06,First Class,CG-1580,Customer 1580,Consumer,United States,New York,New York,56089,East,OF-88045,Office Supplies,Storage,Storage Model 733,232.94,5,0.5,5.07
6926,CA-2017-106925,2017-07-23,2017-07-25,Same Day,CG-1581,Customer 1581,Consumer,United States,Houston,California,43265,East,OF-12412,Office Supplies,Paper,Paper Model 816,376.06,7,0.3,61.3
6927,CA-2015-106926,2015-04-05,2015-04-08,Second Class,CG-1582,Customer 1582,Corporate,United States,Los Angeles,Texas,72185,West,TE-65877,Technology,Machines,Machines Model 834,904.06,5,0.4,-3.95
6928,CA-2017-106927,2017-09-03,2017-09-04,Same Day,CG-1583,Customer 1583,Home Office,United States,Chicago,Florida,46175,East,OF-39133,Office Supplies,Labels,Labels Model 678,252.83,4,0.5,12.53
6929,CA-2015-106928,2015-11-03,2015-11-06,Second Class,CG-1584,Customer 1584,Consumer,United States,Seattle,New York,30579,East,OF-49616,Office Supplies,Appliances,Appliances Model 863,177.7,7,0.0,23.41
6930,CA-2016-106929,2016-11-13,2016-11-14,Same Day,CG-1585,Customer 1585,Corporate,United States,Los Angeles,Washington,94811,Central,FU-90459,Furniture,Tables,Tables Model 664,1811.2,4,0.0,-321.96
6931,CA-2015-106930,2015-10-07,2015-10-09,First Class,CG-1586,Customer 1586,Home Office,United States,Los Angeles,Washington,67437,East,TE-61391,Technology,Copiers,Copiers Model 758,631.23,2,0.5,122.65
6932,CA-2014-106931,2014-02-19,2014-02-22,Second Class,CG-1587,Customer 1587,Corporate,United States,Houston,Washington,88085,East,OF-34471,Office Supplies,Art,Art Model 210,492.02,7,0.1,101.38
6933,CA-2015-106932,2015-05-27,2015-06-01,Standard Class,CG-1588,Customer 1588,Home Office,United States,Seattle,California,86005,East,OF-30861,Office Supplies,Paper,Paper Model 853,202.25,3,0.1,47.99
6934,CA-2017-106933,2017-10-13,2017-10-14,Same Day,CG-1589,Customer 1589,Consumer,United States,Seattle,Washington,95496,East,TE-37320,Technology,Copiers,Copiers Model 777,760.47,4,0.1,250.87
6935,CA-2014-106934,2014-06-08,2014-06-09,Same Day,CG-1590,Customer 1590,Home Office,United States,New York,Florida,36793,South,TE-46015,Technology,Phones,Phones Model 613,1926.8,7,0.1,352.19
6936,CA-2014-106935,2014-01-15,2014-01-16,Same Day,CG-1591,Customer 1591,Consumer,United States,Los Angeles,New York,77919,West,TE-46133,Technology,Copiers,Copiers Model 492,1265.85,3,0.0,488.99
6937,CA-2015-106936,2015-08-04,2015-08-07,First Class,CG-1592,Customer 1592,Consumer,United States,Houston,New York,76082,South,FU-72373,Furniture,Bookcases,Bookcases Model 781,1550.21,6,0.15,-212.22
6938,CA-2014-106937,2014-04-19,2014-04-21,Same Day,CG-1593,Customer 1593,Home Office,United States,Houston,Florida,67291,South,OF-71477,Office Supplies,Appliances,Appliances Model 911,469.97,7,0.15,31.43
6939,CA-2014-106938,2014-07-12,2014-07-15,First Class,CG-1594,Customer 1594,Consumer,United States,New York,Florida,35258,South,TE-57964,Technology,Accessories,Accessories Model 334,630.86,2,0.5,14.44
6940,CA-2015-106939,2015-06-07,2015-06-11,Second Class,CG-1595,Customer 1595,Home Office,United States,Houston,Texas,73721,Central,OF-41526,Office Supplies,Labels,Labels Model 465,237.57,5,0.4,1.18
6941,CA-2014-106940,2014-05-03,2014-05-09,Standard Class,CG-1596,Customer 1596,Consumer,United States,Los Angeles,Florida,94683,West,OF-56632,Office Supplies,Envelopes,Envelopes Model 443,335.25,6,0.5,38.43
6942,CA-2015-106941,2015-08-10,2015-08-11,Same Day,CG-1597,Customer 1597,Home Office,United States,Los Angeles,California,72902,East,FU-79854,Furniture,Furnishings,Furnishings Model 332,1089.05,4,0.1,151.92
6943,CA-2015-106942,2015-05-01,2015-05-05,Second Class,CG-1598,Customer 1598,Corporate,United States,New York,Florida,33313,West,OF-13720,Office Supplies,Envelopes,Envelopes Model 643,185.32,3,0.2,33.75
6944,CA-2017-106943,2017-06-06,2017-06-12,Standard Class,CG-1599,Customer 1599,Home Office,United States,New York,Florida,40721,West,OF-22198,Office Supplies,Art,Art Model 575,145.28,2,0.15,28.54
6945,CA-2015-106944,2015-04-25,2015-04-28,Second Class,CG-1600,Customer 1600,Consumer,United States,Seattle,Florida,27319,West,TE-47314,Technology,Copiers,Copiers Model 659,1870.03,4,0.4,455.95
6946,CA-2016-106945,2016-05-26,2016-05-28,First Class,CG-1601,Customer 1601,Home Office,United States,Houston,New York,50169,Central,OF-28628,Office Supplies,Art,Art Model 123,407.75,6,0.1,56.96
6947,CA-2015-106946,2015-12-15,2015-12-17,Same Day,CG-1602,Customer 1602,Home Office,United States,New York,Washington,67315,East,OF-47144,Office Supplies,Binders,Binders Model 718,108.14,3,0.3,12.53
6948,CA-2016-106947,2016-11-19,2016-11-24,Standard Class,CG-1603,Customer 1603,Home Office,United States,Seattle,California,93991,Central,OF-86389,Office Supplies,Labels,Labels Model 936,147.07,2,0.1,17.75
6949,CA-2015-106948,2015-11-08,2015-11-11,First Class,CG-1604,Customer 1604,Consumer,United States,Seattle,Florida,36047,Central,TE-94090,Technology,Machines,Machines Model 352,1910.16,6,0.4,-214.49
6950,CA-2017-106949,2017-08-17,2017-08-19,First Class,CG-1605,Customer 1605,Consumer,United States,New York,Texas,35577,Central,FU-30130,Furniture,Tables,Tables Model 238,728.69,3,0.2,-178.74
6951,CA-2014-106950,2014-12-19,2014-12-23,Second Class,CG-1606,Customer 1606,Corporate,United States,Houston,Florida,65919,South,OF-35834,Office Supplies,Appliances,Appliances Model 659,26.48,1,0.3,0.64
6952,CA-2016-106951,2016-03-20,2016-03-26,Standard Class,CG-1607,Customer 1607,Corporate,United States,Chicago,Florida,16882,Central,OF-32532,Office Supplies,Art,Art Model 495,195.86,3,0.1,28.85
6953,CA-2016-106952,2016-10-24,2016-10-27,First Class,CG-1608,Customer 1608,Home Office,United States,Chicago,Florida,67892,Central,OF-65441,Office Supplies,Storage,Storage Model 386,33.86,1,0.5,-3.33
6954,CA-2017-106953,2017-12-27,2017-12-28,Same Day,CG-1609,Customer 1609,Consumer,United States,Houston,California,87405,Central,TE-26009,Technology,Machines,Machines Model 459,1620.93,5,0.15,-13.17
6955,CA-2016-106954,2016-05-23,2016-05-25,First Class,CG-1610,Customer 1610,Corporate,United States,New York,Florida,71788,Central,OF-43264,Office Supplies,Labels,Labels Model 155,82.76,3,0.3,4.92
6956,CA-2017-106955,2017-12-26,2017-12-28,Same Day,CG-1611,Customer 1611,Home Office,United States,New York,Florida,29928,East,FU-47457,Furniture,Furnishings,Furnishings Model 505,991.39,5,0.1,137.38
6957,CA-2017-106956,2017-10-27,2017-11-02,Standard Class,CG-1612,Customer 1612,Home Office,United States,Los Angeles,California,96533,West,OF-54308,Office Supplies,Binders,Binders Model 931,111.87,4,0.3,14.07
6958,CA-2016-106957,2016-06-14,2016-06-16,First Class,CG-1613,Customer 1613,Corporate,United States,Chicago,Washington,61497,South,TE-42022,Technology,Machines,Machines Model 281,951.72,5,0.4,-67.7
6959,CA-2015-106958,2015-04-16,2015-04-19,First Class,CG-1614,Customer 1614,Corporate,United States,New York,Texas,60801,East,OF-31509,Office Supplies,Paper,Paper Model 707,48.94,2,0.0,13.61
6960,CA-2015-106959,2015-04-11,2015-04-13,First Class,CG-1615,Customer 1615,Home Office,United States,Houston,Florida,38717,West,TE-59220,Technology,Copiers,Copiers Model 685,1158.48,3,0.15,398.32
6961,CA-2014-106960,2014-02-03,2014-02-08,Standard Class,CG-1616,Customer 1616,Consumer,United States,Los Angeles,Florida,62923,Central,OF-43309,Office Supplies,Envelopes,Envelopes Model 686,224.33,7,0.0,37.77
6962,CA-2015-106961,2015-07-09,2015-07-15,Standard Class,CG-1617,Customer 1617,Home Office,United States,Chicago,Florida,90466,South,TE-36039,Technology,Copiers,Copiers Model 881,534.31,2,0.0,190.99
6963,CA-2015-106962,2015-08-02,2015-08-08,Standard Class,CG-1618,Customer 1618,Home Office,United States,Houston,California,43952,Central,OF-64328,Office Supplies,Appliances,Appliances Model 325,225.26,4,0.1,6.75
6964,CA-2017-106963,2017-02-15,2017-02-16,Same Day,CG-1619,Customer 1619,Corporate,United States,Seattle,Florida,30660,West,FU-47900,Furniture,Furnishings,Furnishings Model 915,1444.07,7,0.3,89.42
6965,CA-2014-106964,2014-01-27,2014-02-02,Standard Class,CG-1620,Customer 1620,Home Office,United States,Seattle,New York,45322,East,TE-55264,Technology,Machines,Machines Model 281,735.27,3,0.0,87.77
6966,CA-2015-106965,2015-06-23,2015-06-28,Standard Class,CG-1621,Customer 1621,Home Office,United States,Los Angeles,Washington,66651,East,OF-58378,Office Supplies,Labels,Labels Model 787,326.0,6,0.3,47.73
6967,CA-2015-106966,2015-07-24,2015-07-25,Same Day,CG-1622,Customer 1622,Consumer,United States,Los Angeles,Florida,35505,South,TE-25617,Technology,Phones,Phones Model 915,1143.77,4,0.5,31.51
6968,CA-2014-106967,2014-08-24,2014-08-27,First Class,CG-1623,Customer 1623,Consumer,United States,Los Angeles,California,53383,East,OF-15037,Office Supplies,Art,Art Model 929,497.6,7,0.15,98.07
6969,CA-2015-106968,2015-05-17,2015-05-20,Second Class,CG-1624,Customer 1624,Corporate,United States,Houston,New York,30850,East,TE-84602,Technology,Accessories,Accessories Model 615,1139.49,3,0.3,174.59
6970,CA-2016-106969,2016-12-12,2016-12-14,First Class,CG-1625,Customer 1625,Consumer,United States,Seattle,Washington,20093,Central,OF-57747,Office Supplies,Envelopes,Envelopes Model 710,204.06,4,0.15,25.3
6971,CA-2017-106970,2017-12-11,2017-12-17,Standard Class,CG-1626,Customer 1626,Consumer,United States,New York,Texas,39542,Central,FU-76854,Furniture,Chairs,Chairs Model 433,1892.93,7,0.4,-151.0
6972,CA-2014-106971,2014-04-09,2014-04-11,First Class,CG-1627,Customer 1627,Home Office,United States,Los Angeles,New York,30095,Central,FU-74943,Furniture,Furnishings,Furnishings Model 902,2554.15,5,0.15,38.38
6973,CA-2016-106972,2016-02-07,2016-02-12,Standard Class,CG-1628,Customer 1628,Consumer,United States,New York,New York,44982,South,TE-20751,Technology,Phones,Phones Model 619,677.8,2,0.15,98.2
6974,CA-2015-106973,2015-10-25,2015-10-28,First Class,CG-1629,Customer 1629,Corporate,United States,Chicago,California,95815,West,OF-13882,Office Supplies,Envelopes,Envelopes Model 864,411.77,7,0.5,27.27
6975,CA-2017-106974,2017-04-05,2017-04-08,Second Class,CG-1630,Customer 1630,Home Office,United States,Los Angeles,New York,40144,Central,TE-49157,Technology,Copiers,Copiers Model 338,469.58,3,0.3,90.05
6976,CA-2017-106975,2017-05-26,2017-05-29,Second Class,CG-1631,Customer 1631,Consumer,United States,New York,Florida,47723,Central,FU-45091,Furniture,Bookcases,Bookcases Model 992,3038.42,6,0.2,-677.35
6977,CA-2015-106976,2015-02-05,2015-02-09,Second Class,CG-1632,Customer 1632,Consumer,United States,Seattle,Texas,71765,Central,FU-80627,Furniture,Tables,Tables Model 644,264.31,1,0.15,-54.07
6978,CA-2015-106977,2015-08-06,2015-08-08,First Class,CG-1633,Customer 1633,Consumer,United States,New York,New York,14507,East,OF-15880,Office Supplies,Envelopes,Envelopes Model 171,106.92,3,0.0,28.66
6979,CA-2017-106978,2017-09-04,2017-09-07,Second Class,CG-1634,Customer 1634,Consumer,United States,New York,Florida,41930,South,OF-96401,Office Supplies,Art,Art Model 294,40.46,1,0.3,4.81
6980,CA-2014-106979,2014-10-12,2014-10-14,Same Day,CG-1635,Customer 1635,Home Office,United States,Seattle,California,54683,Central,TE-10520,Technology,Phones,Phones Model 380,1132.3,4,0.4,-19.18
6981,CA-2017-106980,2017-07-09,2017-07-14,Standard Class,CG-1636,Customer 1636,Consumer,United States,Chicago,New York,13894,Central,TE-74357,Technology,Phones,Phones Model 658,709.9,3,0.2,51.33
6982,CA-2016-106981,2016-07-01,2016-07-03,First Class,CG-1637,Customer 1637,Consumer,United States,Los Angeles,Texas,98556,South,FU-20946,Furniture,Chairs,Chairs Model 917,927.56,2,0.2,57.6
6983,CA-2016-106982,2016-07-25,2016-07-28,Second Class,CG-1638,Customer 1638,Home Office,United States,Houston,Washington,30282,East,OF-32006,Office Supplies,Paper,Paper Model 829,94.42,4,0.2,18.57
6984,CA-2014-106983,2014-06-08,2014-06-11,Second Class,CG-1639,Customer 1639,Corporate,United States,Los Angeles,California,86268,East,TE-27735,Technology,Copiers,Copiers Model 213,898.21,2,0.4,206.11
6985,CA-2016-106984,2016-06-25,2016-06-26,Same Day,CG-1640,Customer 1640,Consumer,United States,Houston,New York,98654,South,OF-93756,Office Supplies,Appliances,Appliances Model 941,116.41,4,0.3,1.62
6986,CA-2015-106985,2015-06-09,2015-06-13,Second Class,CG-1641,Customer 1641,Corporate,United States,Chicago,California,57847,East,FU-74075,Furniture,Tables,Tables Model 262,164.53,1,0.5,-45.66
6987,CA-2016-106986,2016-03-18,2016-03-20,First Class,CG-1642,Customer 1642,Home Office,United States,New York,Washington,90560,East,FU-56414,Furniture,Tables,Tables Model 551,1492.82,5,0.4,-331.33
6988,CA-2014-106987,2014-09-19,2014-09-22,First Class,CG-1643,Customer 1643,Corporate,United States,Chicago,California,88365,Central,OF-12916,Office Supplies,Binders,Binders Model 115,68.3,1,0.2,4.62
6989,CA-2014-106988,2014-11-06,2014-11-08,Same Day,CG-1644,Customer 1644,Corporate,United States,New York,California,18331,Central,TE-93664,Technology,Machines,Machines Model 967,3442.15,7,0.1,-28.48
6990,CA-2017-106989,2017-09-08,2017-09-12,Second Class,CG-1645,Customer 1645,Corporate,United States,Houston,Texas,89545,South,OF-47382,Office Supplies,Art,Art Model 333,166.91,7,0.2,22.97
6991,CA-2014-106990,2014-07-21,2014-07-25,Second Class,CG-1646,Customer 1646,Corporate,United States,Houston,Washington,47059,Central,OF-55051,Office Supplies,Art,Art Model 629,129.82,2,0.4,0.66
6992,CA-2014-106991,2014-04-15,2014-04-20,Standard Class,CG-1647,Customer 1647,Consumer,United States,Seattle,Florida,64487,West,FU-34010,Furniture,Tables,Tables Model 315,2167.05,4,0.1,-221.22
6993,CA-2015-106992,2015-04-13,2015-04-14,Same Day,CG-1648,Customer 1648,Corporate,United States,Houston,Texas,83068,South,TE-96056,Technology,Copiers,Copiers Model 535,918.65,3,0.4,186.67
6994,CA-2014-106993,2014-05-15,2014-05-18,First Class,CG-1649,Customer 1649,Corporate,United States,Los Angeles,Florida,96031,South,FU-17595,Furniture,Tables,Tables Model 390,347.18,1,0.2,-62.06
6995,CA-2015-106994,2015-09-01,2015-09-04,First Class,CG-1650,Customer 1650,Home Office,United States,Los Angeles,Washington,75059,Central,OF-86678,Office Supplies,Art,Art Model 892,232.6,6,0.3,14.95
6996,CA-2017-106995,2017-01-09,2017-01-12,First Class,CG-1651,Customer 1651,Home Office,United States,Los Angeles,Florida,68952,Central,OF-76147,Office Supplies,Appliances,Appliances Model 580,127.4,3,0.0,9.87
6997,CA-2014-106996,2014-10-18,2014-10-24,Standard Class,CG-1652,Customer 1652,Home Office,United States,Seattle,New York,97127,Central,OF-31980,Office Supplies,Binders,Binders Model 240,239.15,4,0.5,-13.1
6998,CA-2016-106997,2016-04-15,2016-04-19,Second Class,CG-1653,Customer 1653,Corporate,United States,Chicago,California,90724,West,FU-70919,Furniture,Tables,Tables Model 429,223.31,1,0.5,-50.95
6999,CA-2016-106998,2016-12-12,2016-12-13,Same Day,CG-1654,Customer 1654,Home Office,United States,New York,Texas,62748,West,OF-30563,Office Supplies,Labels,Labels Model 374,181.33,7,0.3,25.15
7000,CA-2015-106999,2015-11-21,2015-11-23,Same Day,CG-1655,Customer 1655,Corporate,United States,Chicago,Washington,97498,South,TE-72563,Technology,Phones,Phones Model 875,2087.37,7,0.15,299.98
7001,CA-2014-107000,2014-05-08,2014-05-09,Same Day,CG-1656,Customer 1656,Home Office,United States,New York,Washington,64281,South,OF-44983,Office Supplies,Storage,Storage Model 113,171.05,7,0.3,13.41
7002,CA-2015-107001,2015-09-23,2015-09-26,First Class,CG-1657,Customer 1657,Home Office,United States,Houston,New York,53831,West,OF-68132,Office Supplies,Binders,Binders Model 761,85.71,4,0.3,9.38
7003,CA-2014-107002,2014-06-25,2014-06-28,Second Class,CG-1658,Customer 1658,Home Office,United States,Houston,Florida,58495,South,OF-17239,Office Supplies,Labels,Labels Model 170,121.44,2,0.1,20.52
7004,CA-2016-107003,2016-02-08,2016-02-11,Second Class,CG-1659,Customer 1659,Home Office,United States,New York,Washington,83984,West,FU-95327,Furniture,Tables,Tables Model 608,2271.1,5,0.0,-247.05
7005,CA-2014-107004,2014-10-23,2014-10-24,Same Day,CG-1660,Customer 1660,Consumer,United States,Chicago,New York,22949,East,OF-25693,Office Supplies,Art,Art Model 538,339.4,7,0.5,12.55
7006,CA-2015-107005,2015-12-07,2015-12-10,Second Class,CG-1661,Customer 1661,Home Office,United States,Chicago,Washington,69845,West,TE-72930,Technology,Machines,Machines Model 947,558.95,2,0.2,40.07
7007,CA-2014-107006,2014-06-25,2014-06-28,Second Class,CG-1662,Customer 1662,Corporate,United States,New York,Florida,69131,West,TE-33721,Technology,Copiers,Copiers Model 384,479.62,2,0.1,160.82
7008,CA-2017-107007,2017-04-27,2017-04-30,Second Class,CG-1663,Customer 1663,Corporate,United States,Houston,New York,49256,Central,TE-41008,Technology,Copiers,Copiers Model 653,1918.1,7,0.2,441.3
7009,CA-2017-107008,2017-02-15,2017-02-20,Standard Class,CG-1664,Customer 1664,Corporate,United States,Seattle,Florida,74488,Central,OF-40969,Office Supplies,Storage,Storage Model 945,137.49,2,0.0,11.12
7010,CA-2016-107009,2016-04-02,2016-04-04,First Class,CG-1665,Customer 1665,Corporate,United States,Los Angeles,California,96061,South,OF-59780,Office Supplies,Labels,Labels Model 686,99.27,2,0.4,6.88
7011,CA-2014-107010,2014-10-03,2014-10-07,Second Class,CG-1666,Customer 1666,Consumer,United States,Chicago,Florida,11418,Central,TE-72176,Technology,Machines,Machines Model 206,267.24,1,0.15,-7.97
7012,CA-2017-107011,2017-09-14,2017-09-19,Standard Class,CG-1667,Customer 1667,Corporate,United States,Houston,Texas,51889,West,TE-44431,Technology,Machines,Machines Model 452,382.74,1,0.3,6.62
7013,CA-2015-107012,2015-10-10,2015-10-13,Second Class,CG-1668,Customer 1668,Corporate,United States,New York,Florida,47940,South,OF-43335,Office Supplies,Art,Art Model 168,220.85,7,0.0,50.0
7014,CA-2017-107013,2017-01-10,2017-01-16,Standard Class,CG-1669,Customer 1669,Consumer,United States,Los Angeles,Florida,48087,East,FU-30349,Furniture,Tables,Tables Model 781,1094.19,2,0.1,-109.94
7015,CA-2016-107014,2016-05-13,2016-05-15,Same Day,CG-1670,Customer 1670,Home Office,United States,New York,Texas,20115,West,OF-72070,Office Supplies,Envelopes,Envelopes Model 588,207.86,7,0.2,32.76
7016,CA-2014-107015,2014-07-18,2014-07-23,Standard Class,CG-1671,Customer 1671,Corporate,United States,New York,Texas,48963,Central,OF-15203,Office Supplies,Binders,Binders Model 131,217.86,7,0.3,4.13
7017,CA-2016-107016,2016-11-10,2016-11-14,Second Class,CG-1672,Customer 1672,Corporate,United States,New York,California,83875,East,OF-22085,Office Supplies,Binders,Binders Model 843,92.53,2,0.15,12.65
7018,CA-2014-107017,2014-03-13,2014-03-15,Same Day,CG-1673,Customer 1673,Corporate,United States,Houston,California,63038,Central,OF-20220,Office Supplies,Labels,Labels Model 229,132.34,4,0.5,1.24
7019,CA-2014-107018,2014-05-08,2014-05-14,Standard Class,CG-1674,Customer 1674,Home Office,United States,Houston,Florida,89328,South,OF-11404,Office Supplies,Storage,Storage Model 795,355.18,7,0.15,36.09
7020,CA-2017-107019,2017-11-17,2017-11-19,First Class,CG-1675,Customer 1675,Corporate,United States,Houston,New York,81591,East,TE-55318,Technology,Copiers,Copiers Model 263,1136.29,7,0.1,369.06
7021,CA-2016-107020,2016-07-10,2016-07-13,First Class,CG-1676,Customer 1676,Consumer,United States,Seattle,California,25297,West,TE-21347,Technology,Copiers,Copiers Model 208,2421.28,5,0.0,964.83
7022,CA-2014-107021,2014-05-19,2014-05-21,First Class,CG-1677,Customer 1677,Home Office,United States,Chicago,California,38249,East,FU-51131,Furniture,Chairs,Chairs Model 767,2131.65,5,0.5,-162.78
7023,CA-2016-107022,2016-02-05,2016-02-07,First Class,CG-1678,Customer 1678,Home Office,United States,Los Angeles,California,93241,South,TE-45741,Technology,Accessories,Accessories Model 199,447.04,1,0.0,92.39
7024,CA-2015-107023,2015-03-19,2015-03-22,Second Class,CG-1679,Customer 1679,Corporate,United States,Chicago,Washington,91667,West,OF-67120,Office Supplies,Appliances,Appliances Model 809,157.74,7,0.2,16.48
7025,CA-2017-107024,2017-05-26,2017-05-27,Same Day,CG-1680,Customer 1680,Home Office,United States,New York,California,70396,West,OF-28769,Office Supplies,Storage,Storage Model 820,340.52,7,0.5,8.52
7026,CA-2014-107025,2014-01-08,2014-01-13,Standard Class,CG-1681,Customer 1681,Consumer,United States,Chicago,Washington,33416,East,FU-35936,Furniture,Furnishings,Furnishings Model 577,961.67,5,0.1,95.22
7027,CA-2014-107026,2014-02-04,2014-02-08,Second Class,CG-1682,Customer 1682,Corporate,United States,New York,Florida,63117,Central,FU-67967,Furniture,Tables,Tables Model 747,340.94,1,0.15,-73.58
7028,CA-2016-107027,2016-08-05,2016-08-08,First Class,CG-1683,Customer 1683,Corporate,United States,New York,California,16205,East,FU-18852,Furniture,Chairs,Chairs Model 406,4054.84,7,0.15,412.97
7029,CA-2016-107028,2016-10-16,2016-10-19,First Class,CG-1684,Customer 1684,Home Office,United States,Seattle,Washington,54316,East,OF-76476,Office Supplies,Labels,Labels Model 876,142.07,3,0.2,22.0
7030,CA-2014-107029,2014-05-17,2014-05-20,First Class,CG-1685,Customer 1685,Corporate,United States,Houston,Texas,87200,South,OF-40988,Office Supplies,Art,Art Model 835,117.14,3,0.3,16.11
7031,CA-2017-107030,2017-11-25,2017-11-29,Second Class,CG-1686,Customer 1686,Corporate,United States,Seattle,Texas,20761,West,FU-27028,Furniture,Bookcases,Bookcases Model 521,1475.2,3,0.15,-183.51
7032,CA-2015-107031,2015-10-15,2015-10-17,First Class,CG-1687,Customer 1687,Consumer,United States,Chicago,Florida,85516,West,OF-75023,Office Supplies,Paper,Paper Model 288,153.64,3,0.4,26.07
7033,CA-2014-107032,2014-01-01,2014-01-03,Same Day,CG-1688,Customer 1688,Corporate,United States,Seattle,New York,67914,South,TE-89532,Technology,Phones,Phones Model 531,397.35,1,0.0,74.48
7034,CA-2017-107033,2017-03-09,2017-03-12,Second Class,CG-1689,Customer 1689,Corporate,United States,Houston,New York,50254,West,FU-31423,Furniture,Bookcases,Bookcases Model 786,3407.43,7,0.15,-278.07
7035,CA-2017-107034,2017-11-08,2017-11-11,First Class,CG-1690,Customer 1690,Consumer,United States,Seattle,Washington,92224,West,TE-68228,Technology,Copiers,Copiers Model 957,1741.71,7,0.15,572.58
